trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
GYD2,19:23:00,19:23:00,G-1660,535,,
GYD2,19:24:00,19:24:00,G-1445,536,,
GYD2,19:25:00,19:25:00,G-1427,537,,
GYD2,19:26:00,19:26:00,G-3446,538,,
PUD2,19:20:00,19:20:00,TAMIMI,547,,
PUD2,19:22:00,19:22:00,G-3151,548,,
PUD2,19:23:00,19:23:00,G-3170,549,,
PUD2,19:24:00,19:24:00,G-3194,550,,
PUD2,19:25:00,19:25:00,G-3217,551,,
PUD2,19:26:00,19:26:00,G-1026,552,,
PUD2,19:27:00,19:27:00,G-1141,553,,
PUD2,19:28:00,19:28:00,G-1235,554,,
PUD2,19:29:00,19:29:00,GARDENS_SCHO,555,,
PUD2,19:30:00,19:30:00,G-3382,556,,
PUD2,19:31:00,19:31:00,G-3452,557,,
PUD2,19:32:00,19:32:00,G-3175,558,,
PUD2,19:33:00,19:33:00,G-3176,559,,
PUD2,19:34:00,19:34:00,G-3045,560,,
PUD2,19:40:00,19:40:00,G-3106,561,,
PUD2,19:41:00,19:41:00,BUILDING_18_1,562,,
PUD2,19:42:00,19:42:00,BUILDING_14_1,563,,
PUD2,19:44:00,19:44:00,BUILDING_16,564,,
RED2,19:20:00,19:20:00,TAMIMI,496,,
RED2,19:22:00,19:22:00,G-3612,497,,
RED2,19:23:00,19:23:00,G-3655,498,,
RED2,19:24:00,19:24:00,G-3640,499,,
RED2,19:25:00,19:25:00,G-1616,500,,
RED2,19:26:00,19:26:00,G-1626,501,,
RED2,19:27:00,19:27:00,G-1840,502,,
RED2,19:28:00,19:28:00,G-2134,503,,
RED2,19:29:00,19:29:00,G-1881,504,,
RED2,19:30:00,19:30:00,G-1769,505,,
RED2,19:31:00,19:31:00,G-1553,506,,
RED2,19:32:00,19:32:00,GES,507,,
RED2,19:33:00,19:33:00,G-1531,508,,
RED2,19:34:00,19:34:00,G-1507,509,,
RED2,19:35:00,19:35:00,G-3522,510,,
RED2,19:36:00,19:36:00,G-3621,511,,
CAD1,19:15:00,19:15:00,TAMIMI,256,,
CAD1,19:17:00,19:17:00,CLINIC_1,257,,
CAD1,19:20:00,19:20:00,BUILDING_16,258,,
CAD1,19:23:00,19:23:00,BUILDING_14,259,,
CAD1,19:25:00,19:25:00,BUILDING_18,260,,
BLD2,19:25:00,19:25:00,TAMIMI,567,,
BLD2,19:26:00,19:26:00,HARBOR_EAST,568,,
BLD2,19:27:00,19:27:00,G-3961,569,,
BLD2,19:28:00,19:28:00,HRC,570,,
BLD2,19:29:00,19:29:00,H-4207A,571,,
BLD2,19:31:00,19:31:00,I-5231,572,,
BLD2,19:32:00,19:32:00,I-5244,573,,
BLD2,19:33:00,19:33:00,I-5318,574,,
BLD2,19:34:00,19:34:00,I-5551,575,,
BLD2,19:40:00,19:40:00,I-5567,576,,
BLD2,19:41:00,19:41:00,OASIS,577,,
BLD2,19:42:00,19:42:00,I-5748,578,,
BLD2,19:43:00,19:43:00,I-5764,579,,
BLD2,19:44:00,19:44:00,AL_MARSA,580,,
BLD2,19:45:00,19:45:00,H-4104,581,,
BLD2,19:46:00,19:46:00,H-4113A,582,,
BLD2,19:47:00,19:47:00,H-4119,583,,
BLD2,19:48:00,19:48:00,GRAND_MOSQUE,584,,
ORD2,19:30:00,19:30:00,TAMIMI,514,,
ORD2,19:32:00,19:32:00,HES,515,,
ORD2,19:33:00,19:33:00,I-5202,516,,
ORD2,19:34:00,19:34:00,I-5511,517,,
ORD2,19:35:00,19:35:00,I-5605,518,,
ORD2,19:37:00,19:37:00,I-522M,519,,
ORD2,19:38:00,19:38:00,I-535M,520,,
ORD2,19:39:00,19:39:00,I-548M,521,,
ORD2,19:40:00,19:40:00,IRC,522,,
ORD2,19:41:00,19:41:00,I-5716,523,,
ORD2,19:42:00,19:42:00,I-5732,524,,
ORD2,19:43:00,19:43:00,I-5630,525,,
ORD2,19:44:00,19:44:00,I-5614,526,,
ORD2,19:45:00,19:45:00,I-5529,527,,
ORD2,19:46:00,19:46:00,H-4206A,528,,
ORD2,19:47:00,19:47:00,KAUST_INN,529,,
GRD2,19:25:00,19:25:00,TAMIMI,542,,
GRD2,19:26:00,19:26:00,G-3727,543,,
GRD2,19:27:00,19:27:00,G-3749,544,,
GRD2,19:28:00,19:28:00,G-3770,545,,
GRD2,19:29:00,19:29:00,G-1811,546,,
GRD2,19:30:00,19:30:00,G-2307,547,,
GRD2,19:31:00,19:31:00,G-2323,548,,
GRD2,19:32:00,19:32:00,G-2341,549,,
GRD2,19:33:00,19:33:00,G-2357,550,,
GRD2,19:34:00,19:34:00,G-2237,551,,
GRD2,19:40:00,19:40:00,G-2141,552,,
GRD2,19:41:00,19:41:00,G-1749,553,,
GRD2,19:42:00,19:42:00,GSS,554,,
GRD2,19:43:00,19:43:00,G-1433,555,,
GRD2,19:44:00,19:44:00,G-1705,556,,
GRD2,19:45:00,19:45:00,G-3805,557,,
GRD2,19:46:00,19:46:00,G-3754,558,,
GYD2,19:30:00,19:30:00,TAMIMI,539,,
GYD2,19:31:00,19:31:00,G-3417,540,,
GYD2,19:32:00,19:32:00,G-3443,541,,
GYD2,19:34:00,19:34:00,G-1317,542,,
GYD2,19:35:00,19:35:00,G-1364,543,,
GYD2,19:36:00,19:36:00,G-1250,544,,
GYD2,19:37:00,19:37:00,G-1164,545,,
GYD2,19:38:00,19:38:00,G-1174,546,,
GYD2,19:39:00,19:39:00,G-2277,547,,
GYD2,19:40:00,19:40:00,G-2261,548,,
GYD2,19:41:00,19:41:00,G-2014,549,,
GYD2,19:42:00,19:42:00,G-1785,550,,
GYD2,19:43:00,19:43:00,G-1660,551,,
GYD2,19:44:00,19:44:00,G-1445,552,,
GYD2,19:45:00,19:45:00,G-1427,553,,
GYD2,19:46:00,19:46:00,G-3446,554,,
PUD2,19:40:00,19:40:00,TAMIMI,565,,
PUD2,19:42:00,19:42:00,G-3151,566,,
PUD2,19:43:00,19:43:00,G-3170,567,,
PUD2,19:44:00,19:44:00,G-3194,568,,
PUD2,19:45:00,19:45:00,G-3217,569,,
PUD2,19:46:00,19:46:00,G-1026,570,,
PUD2,19:47:00,19:47:00,G-1141,571,,
PUD2,19:48:00,19:48:00,G-1235,572,,
PUD2,19:49:00,19:49:00,GARDENS_SCHO,573,,
PUD2,19:50:00,19:50:00,G-3382,574,,
PUD2,19:51:00,19:51:00,G-3452,575,,
PUD2,19:52:00,19:52:00,G-3175,576,,
PUD2,19:53:00,19:53:00,G-3176,577,,
PUD2,19:54:00,19:54:00,G-3045,578,,
PUD2,20:00:00,20:00:00,G-3106,579,,
PUD2,20:01:00,20:01:00,BUILDING_18_1,580,,
PUD2,20:02:00,20:02:00,BUILDING_14_1,581,,
PUD2,20:04:00,20:04:00,BUILDING_16,582,,
RED2,19:40:00,19:40:00,TAMIMI,512,,
RED2,19:42:00,19:42:00,G-3612,513,,
RED2,19:43:00,19:43:00,G-3655,514,,
RED2,19:44:00,19:44:00,G-3640,515,,
RED2,19:45:00,19:45:00,G-1616,516,,
RED2,19:46:00,19:46:00,G-1626,517,,
RED2,19:47:00,19:47:00,G-1840,518,,
RED2,19:48:00,19:48:00,G-2134,519,,
RED2,19:49:00,19:49:00,G-1881,520,,
RED2,19:50:00,19:50:00,G-1769,521,,
RED2,19:51:00,19:51:00,G-1553,522,,
RED2,19:52:00,19:52:00,GES,523,,
RED2,19:53:00,19:53:00,G-1531,524,,
RED2,19:54:00,19:54:00,G-1507,525,,
RED2,19:55:00,19:55:00,G-3522,526,,
RED2,20:56:00,20:56:00,G-3621,527,,
CAD1,19:30:00,19:30:00,TAMIMI,261,,
CAD1,19:32:00,19:32:00,CLINIC_1,262,,
CAD1,19:35:00,19:35:00,BUILDING_16,263,,
CAD1,19:38:00,19:38:00,BUILDING_14,264,,
CAD1,19:40:00,19:40:00,BUILDING_18,265,,
BLD2,19:45:00,19:45:00,TAMIMI,585,,
BLD2,19:46:00,19:46:00,HARBOR_EAST,586,,
BLD2,19:47:00,19:47:00,G-3961,587,,
BLD2,19:48:00,19:48:00,HRC,588,,
BLD2,19:49:00,19:49:00,H-4207A,589,,
BLD2,19:51:00,19:51:00,I-5231,590,,
BLD2,19:52:00,19:52:00,I-5244,591,,
BLD2,19:53:00,19:53:00,I-5318,592,,
BLD2,19:54:00,19:54:00,I-5551,593,,
BLD2,20:00:00,20:00:00,I-5567,594,,
BLD2,20:01:00,20:01:00,OASIS,595,,
BLD2,20:02:00,20:02:00,I-5748,596,,
BLD2,20:03:00,20:03:00,I-5764,597,,
BLD2,20:04:00,20:04:00,AL_MARSA,598,,
BLD2,20:05:00,20:05:00,H-4104,599,,
BLD2,20:06:00,20:06:00,H-4113A,600,,
BLD2,20:07:00,20:07:00,H-4119,601,,
BLD2,20:08:00,20:08:00,GRAND_MOSQUE,602,,
ORD2,19:50:00,19:50:00,TAMIMI,530,,
ORD2,19:52:00,19:52:00,HES,531,,
ORD2,19:53:00,19:53:00,I-5202,532,,
ORD2,19:54:00,19:54:00,I-5511,533,,
ORD2,19:55:00,19:55:00,I-5605,534,,
ORD2,19:57:00,19:57:00,I-522M,535,,
ORD2,19:58:00,19:58:00,I-535M,536,,
ORD2,19:59:00,19:59:00,I-548M,537,,
ORD2,20:00:00,20:00:00,IRC,538,,
ORD2,20:01:00,20:01:00,I-5716,539,,
ORD2,20:02:00,20:02:00,I-5732,540,,
ORD2,20:03:00,20:03:00,I-5630,541,,
ORD2,20:04:00,20:04:00,I-5614,542,,
ORD2,20:05:00,20:05:00,I-5529,543,,
ORD2,20:06:00,20:06:00,H-4206A,544,,
ORD2,20:07:00,20:07:00,KAUST_INN,545,,
GRD2,19:45:00,19:45:00,TAMIMI,559,,
GRD2,19:46:00,19:46:00,G-3727,560,,
GRD2,19:47:00,19:47:00,G-3749,561,,
GRD2,19:48:00,19:48:00,G-3770,562,,
GRD2,19:49:00,19:49:00,G-1811,563,,
GRD2,19:50:00,19:50:00,G-2307,564,,
GRD2,19:51:00,19:51:00,G-2323,565,,
GRD2,19:52:00,19:52:00,G-2341,566,,
GRD2,19:53:00,19:53:00,G-2357,567,,
GRD2,19:54:00,19:54:00,G-2237,568,,
GRD2,20:00:00,20:00:00,G-2141,569,,
GRD2,20:01:00,20:01:00,G-1749,570,,
GRD2,20:02:00,20:02:00,GSS,571,,
GRD2,20:03:00,20:03:00,G-1433,572,,
GRD2,20:04:00,20:04:00,G-1705,573,,
GRD2,20:05:00,20:05:00,G-3805,574,,
GRD2,20:06:00,20:06:00,G-3754,575,,
GYD2,19:50:00,19:50:00,TAMIMI,555,,
GYD2,19:51:00,19:51:00,G-3417,556,,
GYD2,19:52:00,19:52:00,G-3443,557,,
GYD2,19:54:00,19:54:00,G-1317,558,,
GYD2,19:55:00,19:55:00,G-1364,559,,
GYD2,19:56:00,19:56:00,G-1250,560,,
GYD2,19:57:00,19:57:00,G-1164,561,,
GYD2,19:58:00,19:58:00,G-1174,562,,
GYD2,19:59:00,19:59:00,G-2277,563,,
GYD2,20:00:00,20:00:00,G-2261,564,,
GYD2,20:01:00,20:01:00,G-2014,565,,
GYD2,20:02:00,20:02:00,G-1785,566,,
GYD2,20:03:00,20:03:00,G-1660,567,,
GYD2,20:04:00,20:04:00,G-1445,568,,
GYD2,20:05:00,20:05:00,G-1427,569,,
GYD2,20:06:00,20:06:00,G-3446,570,,
CAD1,19:45:00,19:45:00,TAMIMI,266,,
CAD1,19:47:00,19:47:00,CLINIC_1,267,,
CAD1,19:50:00,19:50:00,BUILDING_16,268,,
CAD1,19:53:00,19:53:00,BUILDING_14,269,,
CAD1,19:55:00,19:55:00,BUILDING_18,270,,
PUD2,20:00:00,20:00:00,TAMIMI,583,,
PUD2,20:02:00,20:02:00,G-3151,584,,
PUD2,20:03:00,20:03:00,G-3170,585,,
PUD2,20:04:00,20:04:00,G-3194,586,,
PUD2,20:05:00,20:05:00,G-3217,587,,
PUD2,20:06:00,20:06:00,G-1026,588,,
PUD2,20:07:00,20:07:00,G-1141,589,,
PUD2,20:08:00,20:08:00,G-1235,590,,
PUD2,20:09:00,20:09:00,GARDENS_SCHO,591,,
PUD2,20:10:00,20:10:00,G-3382,592,,
PUD2,20:11:00,20:11:00,G-3452,593,,
PUD2,20:12:00,20:12:00,G-3175,594,,
PUD2,20:13:00,20:13:00,G-3176,595,,
PUD2,20:14:00,20:14:00,G-3045,596,,
PUD2,20:20:00,20:20:00,G-3106,597,,
PUD2,20:21:00,20:21:00,BUILDING_18_1,598,,
PUD2,20:22:00,20:22:00,BUILDING_14_1,599,,
PUD2,20:24:00,20:24:00,BUILDING_16,600,,
RED2,20:00:00,20:00:00,TAMIMI,528,,
RED2,20:02:00,20:02:00,G-3612,529,,
RED2,20:03:00,20:03:00,G-3655,530,,
RED2,20:04:00,20:04:00,G-3640,531,,
RED2,20:05:00,20:05:00,G-1616,532,,
RED2,20:06:00,20:06:00,G-1626,533,,
RED2,20:07:00,20:07:00,G-1840,534,,
RED2,20:08:00,20:08:00,G-2134,535,,
RED2,20:09:00,20:09:00,G-1881,536,,
RED2,20:10:00,20:10:00,G-1769,537,,
RED2,20:11:00,20:11:00,G-1553,538,,
RED2,20:12:00,20:12:00,GES,539,,
RED2,20:13:00,20:13:00,G-1531,540,,
RED2,20:14:00,20:14:00,G-1507,541,,
RED2,20:15:00,20:15:00,G-3522,542,,
RED2,20:16:00,20:16:00,G-3621,543,,
CAD1,20:00:00,20:00:00,TAMIMI,271,,
CAD1,20:02:00,20:02:00,CLINIC_1,272,,
CAD1,20:05:00,20:05:00,BUILDING_16,273,,
CAD1,20:08:00,20:08:00,BUILDING_14,274,,
CAD1,20:10:00,20:10:00,BUILDING_18,275,,
BLD2,20:05:00,20:05:00,TAMIMI,603,,
BLD2,20:06:00,20:06:00,HARBOR_EAST,604,,
BLD2,20:07:00,20:07:00,G-3961,605,,
BLD2,20:08:00,20:08:00,HRC,606,,
BLD2,20:09:00,20:09:00,H-4207A,607,,
BLD2,20:11:00,20:11:00,I-5231,608,,
BLD2,20:12:00,20:12:00,I-5244,609,,
BLD2,20:13:00,20:13:00,I-5318,610,,
BLD2,20:14:00,20:14:00,I-5551,611,,
BLD2,20:20:00,20:20:00,I-5567,612,,
BLD2,20:21:00,20:21:00,OASIS,613,,
BLD2,20:22:00,20:22:00,I-5748,614,,
BLD2,20:23:00,20:23:00,I-5764,615,,
BLD2,20:24:00,20:24:00,AL_MARSA,616,,
BLD2,20:25:00,20:25:00,H-4104,617,,
BLD2,20:26:00,20:26:00,H-4113A,618,,
BLD2,20:27:00,20:27:00,H-4119,619,,
BLD2,20:28:00,20:28:00,GRAND_MOSQUE,620,,
ORD2,20:10:00,20:10:00,TAMIMI,546,,
ORD2,20:12:00,20:12:00,HES,547,,
ORD2,20:13:00,20:13:00,I-5202,548,,
ORD2,20:14:00,20:14:00,I-5511,549,,
ORD2,20:15:00,20:15:00,I-5605,550,,
ORD2,20:17:00,20:17:00,I-522M,551,,
ORD2,20:18:00,20:18:00,I-535M,552,,
ORD2,20:19:00,20:19:00,I-548M,553,,
ORD2,20:20:00,20:20:00,IRC,554,,
ORD2,20:21:00,20:21:00,I-5716,555,,
ORD2,20:22:00,20:22:00,I-5732,556,,
ORD2,20:23:00,20:23:00,I-5630,557,,
ORD2,20:24:00,20:24:00,I-5614,558,,
ORD2,20:25:00,20:25:00,I-5529,559,,
ORD2,20:26:00,20:26:00,H-4206A,560,,
ORD2,20:27:00,20:27:00,KAUST_INN,561,,
GRD2,20:05:00,20:05:00,TAMIMI,576,,
GRD2,20:06:00,20:06:00,G-3727,577,,
GRD2,20:07:00,20:07:00,G-3749,578,,
GRD2,20:08:00,20:08:00,G-3770,579,,
GRD2,20:09:00,20:09:00,G-1811,580,,
GRD2,20:10:00,20:10:00,G-2307,581,,
GRD2,20:11:00,20:11:00,G-2323,582,,
GRD2,20:12:00,20:12:00,G-2341,583,,
GRD2,20:13:00,20:13:00,G-2357,584,,
GRD2,20:14:00,20:14:00,G-2237,585,,
GRD2,20:20:00,20:20:00,G-2141,586,,
GRD2,20:21:00,20:21:00,G-1749,587,,
GRD2,20:22:00,20:22:00,GSS,588,,
GRD2,20:23:00,20:23:00,G-1433,589,,
GRD2,20:24:00,20:24:00,G-1705,590,,
GRD2,20:25:00,20:25:00,G-3805,591,,
GRD2,20:26:00,20:26:00,G-3754,592,,
GYD2,20:10:00,20:10:00,TAMIMI,571,,
GYD2,20:11:00,20:11:00,G-3417,572,,
GYD2,20:12:00,20:12:00,G-3443,573,,
GYD2,20:14:00,20:14:00,G-1317,574,,
GYD2,20:15:00,20:15:00,G-1364,575,,
GYD2,20:16:00,20:16:00,G-1250,576,,
GYD2,20:17:00,20:17:00,G-1164,577,,
GYD2,20:18:00,20:18:00,G-1174,578,,
GYD2,20:19:00,20:19:00,G-2277,579,,
GYD2,20:20:00,20:20:00,G-2261,580,,
GYD2,20:21:00,20:21:00,G-2014,581,,
GYD2,20:22:00,20:22:00,G-1785,582,,
GYD2,20:23:00,20:23:00,G-1660,583,,
GYD2,20:24:00,20:24:00,G-1445,584,,
GYD2,20:25:00,20:25:00,G-1427,585,,
GYD2,20:26:00,20:26:00,G-3446,586,,
PUD2,20:20:00,20:20:00,TAMIMI,601,,
PUD2,20:22:00,20:22:00,G-3151,602,,
PUD2,20:23:00,20:23:00,G-3170,603,,
PUD2,20:24:00,20:24:00,G-3194,604,,
PUD2,20:25:00,20:25:00,G-3217,605,,
PUD2,20:26:00,20:26:00,G-1026,606,,
PUD2,20:27:00,20:27:00,G-1141,607,,
PUD2,20:28:00,20:28:00,G-1235,608,,
PUD2,20:29:00,20:29:00,GARDENS_SCHO,609,,
PUD2,20:30:00,20:30:00,G-3382,610,,
PUD2,20:31:00,20:31:00,G-3452,611,,
PUD2,20:32:00,20:32:00,G-3175,612,,
PUD2,20:33:00,20:33:00,G-3176,613,,
PUD2,20:34:00,20:34:00,G-3045,614,,
PUD2,20:40:00,20:40:00,G-3106,615,,
PUD2,20:41:00,20:41:00,BUILDING_18_1,616,,
PUD2,20:42:00,20:42:00,BUILDING_14_1,617,,
PUD2,20:44:00,20:44:00,BUILDING_16,618,,
RED2,20:20:00,20:20:00,TAMIMI,544,,
RED2,20:22:00,20:22:00,G-3612,545,,
RED2,20:23:00,20:23:00,G-3655,546,,
RED2,20:24:00,20:24:00,G-3640,547,,
RED2,20:25:00,20:25:00,G-1616,548,,
RED2,20:26:00,20:26:00,G-1626,549,,
RED2,20:27:00,20:27:00,G-1840,550,,
RED2,20:28:00,20:28:00,G-2134,551,,
RED2,20:29:00,20:29:00,G-1881,552,,
RED2,20:30:00,20:30:00,G-1769,553,,
RED2,20:31:00,20:31:00,G-1553,554,,
RED2,20:32:00,20:32:00,GES,555,,
RED2,20:33:00,20:33:00,G-1531,556,,
RED2,20:34:00,20:34:00,G-1507,557,,
RED2,20:35:00,20:35:00,G-3522,558,,
RED2,20:36:00,20:36:00,G-3621,559,,
CAD1,20:15:00,20:15:00,TAMIMI,276,,
CAD1,20:17:00,20:17:00,CLINIC_1,277,,
CAD1,20:20:00,20:20:00,BUILDING_16,278,,
CAD1,20:23:00,20:23:00,BUILDING_14,279,,
CAD1,20:25:00,20:25:00,BUILDING_18,280,,
BLD2,20:25:00,20:25:00,TAMIMI,621,,
BLD2,20:26:00,20:26:00,HARBOR_EAST,622,,
BLD2,20:27:00,20:27:00,G-3961,623,,
BLD2,20:28:00,20:28:00,HRC,624,,
BLD2,20:29:00,20:29:00,H-4207A,625,,
BLD2,20:31:00,20:31:00,I-5231,626,,
BLD2,20:32:00,20:32:00,I-5244,627,,
BLD2,20:33:00,20:33:00,I-5318,628,,
BLD2,20:34:00,20:34:00,I-5551,629,,
BLD2,20:40:00,20:40:00,I-5567,630,,
BLD2,20:41:00,20:41:00,OASIS,631,,
BLD2,20:42:00,20:42:00,I-5748,632,,
BLD2,20:43:00,20:43:00,I-5764,633,,
BLD2,20:44:00,20:44:00,AL_MARSA,634,,
BLD2,20:45:00,20:45:00,H-4104,635,,
BLD2,20:46:00,20:46:00,H-4113A,636,,
BLD2,20:47:00,20:47:00,H-4119,637,,
BLD2,20:48:00,20:48:00,GRAND_MOSQUE,638,,
ORD2,20:30:00,20:30:00,TAMIMI,562,,
ORD2,20:32:00,20:32:00,HES,563,,
ORD2,20:33:00,20:33:00,I-5202,564,,
ORD2,20:34:00,20:34:00,I-5511,565,,
ORD2,20:35:00,20:35:00,I-5605,566,,
ORD2,20:37:00,20:37:00,I-522M,567,,
ORD2,20:38:00,20:38:00,I-535M,568,,
ORD2,20:39:00,20:39:00,I-548M,569,,
ORD2,20:40:00,20:40:00,IRC,570,,
ORD2,20:41:00,20:41:00,I-5716,571,,
ORD2,20:42:00,20:42:00,I-5732,572,,
ORD2,20:43:00,20:43:00,I-5630,573,,
ORD2,20:44:00,20:44:00,I-5614,574,,
ORD2,20:45:00,20:45:00,I-5529,575,,
ORD2,20:46:00,20:46:00,H-4206A,576,,
ORD2,20:47:00,20:47:00,KAUST_INN,577,,
GRD2,20:25:00,20:25:00,TAMIMI,593,,
GRD2,20:26:00,20:26:00,G-3727,594,,
GRD2,20:27:00,20:27:00,G-3749,595,,
GRD2,20:28:00,20:28:00,G-3770,596,,
GRD2,20:29:00,20:29:00,G-1811,597,,
GRD2,20:30:00,20:30:00,G-2307,598,,
GRD2,20:31:00,20:31:00,G-2323,599,,
GRD2,20:32:00,20:32:00,G-2341,600,,
GRD2,20:33:00,20:33:00,G-2357,601,,
GRD2,20:34:00,20:34:00,G-2237,602,,
GRD2,20:40:00,20:40:00,G-2141,603,,
GRD2,20:41:00,20:41:00,G-1749,604,,
GRD2,20:42:00,20:42:00,GSS,605,,
GRD2,20:43:00,20:43:00,G-1433,606,,
GRD2,20:44:00,20:44:00,G-1705,607,,
GRD2,20:45:00,20:45:00,G-3805,608,,
GRD2,20:46:00,20:46:00,G-3754,609,,
GYD2,20:30:00,20:30:00,TAMIMI,587,,
GYD2,20:31:00,20:31:00,G-3417,588,,
GYD2,20:32:00,20:32:00,G-3443,589,,
GYD2,20:34:00,20:34:00,G-1317,590,,
GYD2,20:35:00,20:35:00,G-1364,591,,
GYD2,20:36:00,20:36:00,G-1250,592,,
GYD2,20:37:00,20:37:00,G-1164,593,,
GYD2,20:38:00,20:38:00,G-1174,594,,
GYD2,20:39:00,20:39:00,G-2277,595,,
GYD2,20:40:00,20:40:00,G-2261,596,,
GYD2,20:41:00,20:41:00,G-2014,597,,
GYD2,20:42:00,20:42:00,G-1785,598,,
GYD2,20:43:00,20:43:00,G-1660,599,,
GYD2,20:44:00,20:44:00,G-1445,600,,
GYD2,20:45:00,20:45:00,G-1427,601,,
GYD2,20:46:00,20:46:00,G-3446,602,,
PUD2,20:40:00,20:40:00,TAMIMI,619,,
PUD2,20:42:00,20:42:00,G-3151,620,,
PUD2,20:43:00,20:43:00,G-3170,621,,
PUD2,20:44:00,20:44:00,G-3194,622,,
PUD2,20:45:00,20:45:00,G-3217,623,,
PUD2,20:46:00,20:46:00,G-1026,624,,
PUD2,20:47:00,20:47:00,G-1141,625,,
PUD2,20:48:00,20:48:00,G-1235,626,,
PUD2,20:49:00,20:49:00,GARDENS_SCHO,627,,
PUD2,20:50:00,20:50:00,G-3382,628,,
PUD2,20:51:00,20:51:00,G-3452,629,,
PUD2,20:52:00,20:52:00,G-3175,630,,
PUD2,20:53:00,20:53:00,G-3176,631,,
PUD2,20:54:00,20:54:00,G-3045,632,,
PUD2,21:00:00,21:00:00,G-3106,633,,
PUD2,21:01:00,21:01:00,BUILDING_18_1,634,,
PUD2,21:02:00,21:02:00,BUILDING_14_1,635,,
PUD2,21:04:00,21:04:00,BUILDING_16,636,,
RED2,20:40:00,20:40:00,TAMIMI,560,,
RED2,20:42:00,20:42:00,G-3612,561,,
RED2,20:43:00,20:43:00,G-3655,562,,
RED2,20:44:00,20:44:00,G-3640,563,,
RED2,20:45:00,20:45:00,G-1616,564,,
RED2,20:46:00,20:46:00,G-1626,565,,
RED2,20:47:00,20:47:00,G-1840,566,,
RED2,20:48:00,20:48:00,G-2134,567,,
RED2,20:49:00,20:49:00,G-1881,568,,
RED2,20:50:00,20:50:00,G-1769,569,,
RED2,20:51:00,20:51:00,G-1553,570,,
RED2,20:52:00,20:52:00,GES,571,,
RED2,20:53:00,20:53:00,G-1531,572,,
RED2,20:54:00,20:54:00,G-1507,573,,
RED2,20:55:00,20:55:00,G-3522,574,,
RED2,21:56:00,21:56:00,G-3621,575,,
CAD1,20:30:00,20:30:00,TAMIMI,281,,
CAD1,20:32:00,20:32:00,CLINIC_1,282,,
CAD1,20:35:00,20:35:00,BUILDING_16,283,,
CAD1,20:38:00,20:38:00,BUILDING_14,284,,
CAD1,20:40:00,20:40:00,BUILDING_18,285,,
BLD2,20:45:00,20:45:00,TAMIMI,639,,
BLD2,20:46:00,20:46:00,HARBOR_EAST,640,,
BLD2,20:47:00,20:47:00,G-3961,641,,
BLD2,20:48:00,20:48:00,HRC,642,,
BLD2,20:49:00,20:49:00,H-4207A,643,,
BLD2,20:51:00,20:51:00,I-5231,644,,
BLD2,20:52:00,20:52:00,I-5244,645,,
BLD2,20:53:00,20:53:00,I-5318,646,,
BLD2,20:54:00,20:54:00,I-5551,647,,
BLD2,21:00:00,21:00:00,I-5567,648,,
BLD2,21:01:00,21:01:00,OASIS,649,,
BLD2,21:02:00,21:02:00,I-5748,650,,
BLD2,21:03:00,21:03:00,I-5764,651,,
BLD2,21:04:00,21:04:00,AL_MARSA,652,,
BLD2,21:05:00,21:05:00,H-4104,653,,
BLD2,21:06:00,21:06:00,H-4113A,654,,
BLD2,21:07:00,21:07:00,H-4119,655,,
BLD2,21:08:00,21:08:00,GRAND_MOSQUE,656,,
ORD2,20:50:00,20:50:00,TAMIMI,578,,
ORD2,20:52:00,20:52:00,HES,579,,
ORD2,20:53:00,20:53:00,I-5202,580,,
ORD2,20:54:00,20:54:00,I-5511,581,,
ORD2,20:55:00,20:55:00,I-5605,582,,
ORD2,20:57:00,20:57:00,I-522M,583,,
ORD2,20:58:00,20:58:00,I-535M,584,,
ORD2,20:59:00,20:59:00,I-548M,585,,
ORD2,21:00:00,21:00:00,IRC,586,,
ORD2,21:01:00,21:01:00,I-5716,587,,
ORD2,21:02:00,21:02:00,I-5732,588,,
ORD2,21:03:00,21:03:00,I-5630,589,,
ORD2,21:04:00,21:04:00,I-5614,590,,
ORD2,21:05:00,21:05:00,I-5529,591,,
ORD2,21:06:00,21:06:00,H-4206A,592,,
ORD2,21:07:00,21:07:00,KAUST_INN,593,,
GRD2,20:45:00,20:45:00,TAMIMI,610,,
GRD2,20:46:00,20:46:00,G-3727,611,,
GRD2,20:47:00,20:47:00,G-3749,612,,
GRD2,20:48:00,20:48:00,G-3770,613,,
GRD2,20:49:00,20:49:00,G-1811,614,,
GRD2,20:50:00,20:50:00,G-2307,615,,
GRD2,20:51:00,20:51:00,G-2323,616,,
GRD2,20:52:00,20:52:00,G-2341,617,,
GRD2,20:53:00,20:53:00,G-2357,618,,
GRD2,20:54:00,20:54:00,G-2237,619,,
GRD2,21:00:00,21:00:00,G-2141,620,,
GRD2,21:01:00,21:01:00,G-1749,621,,
GRD2,21:02:00,21:02:00,GSS,622,,
GRD2,21:03:00,21:03:00,G-1433,623,,
GRD2,21:04:00,21:04:00,G-1705,624,,
GRD2,21:05:00,21:05:00,G-3805,625,,
GRD2,21:06:00,21:06:00,G-3754,626,,
GYD2,20:50:00,20:50:00,TAMIMI,603,,
GYD2,20:51:00,20:51:00,G-3417,604,,
GYD2,20:52:00,20:52:00,G-3443,605,,
GYD2,20:54:00,20:54:00,G-1317,606,,
GYD2,20:55:00,20:55:00,G-1364,607,,
